Dst Port,Flow Duration,Flow Pkts/s,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Subflow Fwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Label
80,712,2808.988764045,40,0,2808.988764045,0.0,0,255,-1,0,0
53,211,9478.672985782,8,8,4739.336492891,4739.336492891,33,-1,-1,0,0
53,26013,76.8846346058,8,8,38.4423173029,38.4423173029,42,-1,-1,0,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
3389,8716329,2.1798167554,240,168,1.2619991742,0.9178175812,1138,8192,62862,5,0
50402,299,10033.4448160535,40,20,6688.9632107023,3344.4816053512,38,176,0,0,0
22,383956,119.8053943681,840,648,67.7160924689,52.0893018992,1928,26883,230,16,2
80,115,17391.3043478261,40,0,17391.3043478261,0.0,0,254,-1,0,0
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
22,427290,102.9745606029,712,712,51.4872803014,51.4872803014,1928,26883,230,16,2
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
53,32727,122.2232407492,16,16,61.1116203746,61.1116203746,84,-1,-1,1,0
80,54037579,0.0370112806,40,0,0.0370112806,0.0,0,279,-1,0,0
80,896,7812.5,72,92,3348.2142857143,4464.2857142857,161,8192,149,1,0
53,1306,1531.393568147,8,8,765.6967840735,765.6967840735,41,-1,-1,0,0
80,53723608,0.0372275816,40,0,0.0372275816,0.0,0,279,-1,0,0
21,3,666666.666666667,40,20,333333.333333333,333333.333333333,0,26883,0,0,1
80,115122995,0.2519044957,332,268,0.1389817907,0.112922705,294,8192,127,12,0
53,227,8810.5726872247,8,8,4405.2863436123,4405.2863436123,53,-1,-1,0,0
58818,34,58823.5294117647,40,0,58823.5294117647,0.0,0,260,-1,0,0
3389,1313569,11.4192707045,172,152,6.0902777091,5.3289929954,1138,8192,62862,5,0
60622,147,13605.4421768707,40,0,13605.4421768707,0.0,0,255,-1,0,0
3389,2173508,6.9012858476,172,152,3.6806857854,3.2206000622,1148,8192,62852,5,0
20447,61,32786.8852459016,40,0,32786.8852459016,0.0,0,64860,-1,0,0
22,388543,113.2435792177,712,712,56.6217896089,56.6217896089,1928,26883,230,16,2
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
53,1215,1646.0905349794,8,8,823.0452674897,823.0452674897,55,-1,-1,0,0
52065,22,90909.0909090909,20,20,45454.5454545455,45454.5454545455,0,172,257,0,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
3389,2117254,8.5015779873,204,192,4.2507889937,4.2507889937,1138,8192,62862,5,0
445,1021275,11.7500183594,152,112,6.8541773763,4.8958409831,364,8192,257,4,0
64202,36,55555.5555555556,40,0,55555.5555555556,0.0,0,256,-1,0,0
22,386302,108.7232269054,712,648,56.9502617123,51.772965193,1976,26883,230,16,2
50995,34,58823.5294117647,20,20,29411.7647058824,29411.7647058824,0,119,256,0,0
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
443,54296212,0.1105049465,100,20,0.0920874554,0.0184174911,123,256,70,2,0
443,943,3181.3361611877,60,0,3181.3361611877,0.0,77,255,-1,1,0
53,1898,1053.7407797682,8,8,526.8703898841,526.8703898841,49,-1,-1,0,0
443,117221385,0.4265433308,452,680,0.1876790656,0.2388642653,944,8192,1533,12,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
445,195642,10.2227538054,52,0,10.2227538054,0.0,1,251,-1,0,0
443,709502,22.5510287497,192,152,12.6849536717,9.866075078,1441,8192,1026,3,0
3389,4979196,3.8158771014,252,152,2.410027643,1.4058494584,1148,8192,62852,5,0
443,61160732,0.5886129682,332,412,0.2616057636,0.3270072046,2219,8192,154,8,0
445,148148,13.5000135,52,0,13.5000135,0.0,1,251,-1,0,0
80,259,7722.0077220077,40,0,7722.0077220077,0.0,0,253,-1,0,0
51150,125,16000.0,40,0,16000.0,0.0,0,255,-1,0,0
53,294,6802.7210884354,8,8,3401.3605442177,3401.3605442177,33,-1,-1,0,0
3389,2389018,6.278730424,172,152,3.3486562261,2.9300741979,1148,8192,62852,5,0
53,13400,149.2537313433,8,8,74.6268656716,74.6268656716,37,-1,-1,0,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
22,385406,114.1653217646,712,712,57.0826608823,57.0826608823,1912,26883,230,16,2
80,5505950,1.4529736013,92,92,0.7264868006,0.7264868006,97,8192,141,1,0
80,54223236,0.0368845563,40,0,0.0368845563,0.0,0,279,-1,0,0
443,79269,201.8443527735,192,152,113.5374484351,88.3069043384,557,8192,119,4,0
21,32,62500.0,40,20,31250.0,31250.0,0,26883,0,0,1
22,376680,119.4647977063,744,712,61.0597854943,58.405012212,1944,26883,230,16,2
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
443,920231,16.3002550447,152,172,7.6067856875,8.6934693572,570,8192,1025,3,0
53,1607,1244.5550715619,8,8,622.277535781,622.277535781,37,-1,-1,0,0
22,357925,122.9307815883,712,712,61.4653907942,61.4653907942,1912,26883,230,16,2
80,2488217,9.6454609867,132,372,2.4113652467,7.23409574,0,8192,206,0,0
49865,96382,31.1261438858,40,20,20.7507625905,10.3753812953,38,176,0,0,0
53,368,5434.7826086957,8,8,2717.3913043478,2717.3913043478,41,-1,-1,0,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
53,51368,77.8694907335,16,16,38.9347453668,38.9347453668,60,-1,-1,1,0
53,597,3350.0837520938,8,8,1675.0418760469,1675.0418760469,37,-1,-1,0,0
53,349,5730.659025788,8,8,2865.329512894,2865.329512894,50,-1,-1,0,0
21,30,66666.6666666667,40,20,33333.3333333333,33333.3333333333,0,26883,0,0,1
53,1240,1612.9032258065,8,8,806.4516129032,806.4516129032,45,-1,-1,0,0
35260,126,15873.0158730159,40,0,15873.0158730159,0.0,0,255,-1,0,0
53,1270,1574.8031496063,8,8,787.4015748032,787.4015748032,36,-1,-1,0,0
3389,2837348,6.6963939566,244,172,3.8768596591,2.8195342975,1148,8192,62852,5,0
3389,1883987,7.9618383779,172,152,4.2463138015,3.7155245763,1132,8192,62868,5,0
51140,539,5565.8627087199,40,20,3710.5751391466,1855.2875695733,38,114,0,0,0
53,89139,44.8737365239,16,16,22.4368682619,22.4368682619,78,-1,-1,1,0
80,115427571,0.450498954,432,764,0.1819322699,0.2685666841,304,8192,172,12,0
22,376193,119.6194506543,808,648,66.4552503635,53.1642002908,1912,26883,230,16,2
80,795,8805.0314465409,72,92,3773.5849056604,5031.4465408805,161,8192,149,1,0
443,179,16759.7765363129,60,0,16759.7765363129,0.0,77,256,-1,1,0
80,236,8474.5762711864,40,0,8474.5762711864,0.0,0,253,-1,0,0
3389,2318309,6.4702332605,172,152,3.4507910723,3.0194421883,1148,8192,62852,5,0
53,19024,105.1303616484,8,8,52.5651808242,52.5651808242,33,-1,-1,0,0
22,7,285714.285714286,32,32,142857.142857143,142857.142857143,0,241,230,0,2
80,96039,20.8248732286,20,20,10.4124366143,10.4124366143,0,258,176,0,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
443,84271,189.8636541634,192,152,106.7983054669,83.0653486965,549,8192,115,4,0
80,5197457,1.5392142734,92,92,0.7696071367,0.7696071367,97,8192,141,1,0
53,296,6756.7567567568,8,8,3378.3783783784,3378.3783783784,43,-1,-1,0,0
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
443,392,7653.0612244898,60,0,7653.0612244898,0.0,77,256,-1,1,0
53,11730,170.5029838022,8,8,85.2514919011,85.2514919011,36,-1,-1,0,0
50672,51,39215.6862745098,40,0,39215.6862745098,0.0,0,32,-1,0,0
445,186765,21.4172891066,72,32,16.06296683,5.3543222767,0,8192,8192,0,0
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
3389,1277344,11.7431169677,172,152,6.2629957161,5.4801212516,1138,8192,62862,5,0
22,9,222222.222222222,32,32,111111.111111111,111111.111111111,0,241,230,0,2
49968,227992,8.7722376224,40,0,8.7722376224,0.0,31,63,-1,1,0
53,67937,58.8780782195,16,16,29.4390391098,29.4390391098,70,-1,-1,1,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
80,5976958,1.3384735178,92,92,0.6692367589,0.6692367589,97,8192,141,1,0
22,317416,135.46891146,744,648,72.4601154321,63.0087960279,1944,26883,230,16,2
80,856,8177.570093458,72,92,3504.6728971963,4672.8971962617,161,8192,149,1,0
80,87,22988.5057471264,40,0,22988.5057471264,0.0,0,278,-1,0,0
443,117054601,0.3331778475,432,504,0.1794034563,0.1537743911,2563,8192,1069,16,0
22,11,181818.181818182,32,32,90909.0909090909,90909.0909090909,0,241,230,0,2
53,64734,61.7913306763,16,16,30.8956653382,30.8956653382,64,-1,-1,1,0
80,1734,1153.4025374856,40,0,1153.4025374856,0.0,0,64240,-1,0,0
22,362970,115.7120423175,712,648,60.6110697854,55.1009725322,1960,26883,230,16,2
53,1094,1828.1535648995,8,8,914.0767824497,914.0767824497,44,-1,-1,0,0
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
22,318420,138.1822749827,712,712,69.0911374914,69.0911374914,1928,26883,230,16,2
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
52193,23,86956.5217391304,20,20,43478.2608695652,43478.2608695652,0,114,254,0,0
22,7,285714.285714286,32,32,142857.142857143,142857.142857143,0,241,230,0,2
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
51274,83,36144.578313253,60,0,36144.578313253,0.0,31,64,-1,1,0
22,364295,120.7812349881,712,712,60.3906174941,60.3906174941,1992,26883,230,16,2
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
22,331427,132.7592501516,712,712,66.3796250758,66.3796250758,1928,26883,230,16,2
443,45663,284.6943915205,132,152,131.397411471,153.2969800495,737,8192,245,3,0
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
53,1646,1215.0668286756,8,8,607.5334143378,607.5334143378,38,-1,-1,0,0
50696,16973,176.7513109056,60,0,176.7513109056,0.0,31,292,-1,1,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
52416,44,45454.5454545455,20,20,22727.2727272727,22727.2727272727,0,172,258,0,0
22,366464,114.608801956,712,648,60.0331819769,54.575619979,1928,26883,230,16,2
22,377870,116.4421626485,712,712,58.2210813243,58.2210813243,1928,26883,230,16,2
3389,1356713,11.0561334637,172,152,5.896604514,5.1595289497,1138,8192,62862,5,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
445,185584,21.5535822054,72,32,16.165186654,5.3883955513,0,8192,8192,0,0
53,25435,78.6318065658,8,8,39.3159032829,39.3159032829,33,-1,-1,0,0
80,832,8413.4615384615,72,92,3605.7692307692,4807.6923076923,161,8192,149,1,0
51924,43,46511.6279069767,20,20,23255.8139534884,23255.8139534884,0,513,257,0,0
22,7,285714.285714286,32,32,142857.142857143,142857.142857143,0,241,230,0,2
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
80,54781672,0.0365085607,40,0,0.0365085607,0.0,0,279,-1,0,0
22,7,285714.285714286,32,32,142857.142857143,142857.142857143,0,241,230,0,2
22,5,400000.0,32,32,200000.0,200000.0,0,241,230,0,2
53,283,7067.1378091873,8,8,3533.5689045936,3533.5689045936,42,-1,-1,0,0
22,4,500000.0,32,32,250000.0,250000.0,0,241,230,0,2
53,721,2773.9251040222,8,8,1386.9625520111,1386.9625520111,51,-1,-1,0,0
80,89,22471.9101123596,40,0,22471.9101123596,0.0,0,279,-1,0,0
443,60775749,0.3290786264,232,192,0.1809932445,0.1480853819,3336,8192,513,6,0
80,5742472,1.3931282556,92,92,0.6965641278,0.6965641278,97,8192,141,1,0
22,360079,122.195407119,712,712,61.0977035595,61.0977035595,1976,26883,230,16,2
443,1412506,11.327385512,192,152,6.3716543505,4.9557311615,512,8192,172,4,0
443,247,12145.7489878543,60,0,12145.7489878543,0.0,77,258,-1,1,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
53,324,6172.8395061728,8,8,3086.4197530864,3086.4197530864,55,-1,-1,0,0
80,181618,38.5424352212,72,84,16.5181865234,22.0242486978,347,8192,30016,1,0
22,328534,133.9282996585,712,712,66.9641498292,66.9641498292,1912,26883,230,16,2
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
22,393971,106.6068314673,712,648,55.8416736257,50.7651578416,1912,26883,230,16,2
3389,1846854,8.6633810794,192,152,4.8731518572,3.7902292222,1283,8192,62728,6,0
80,890,7865.1685393259,72,92,3370.7865168539,4494.3820224719,148,8192,149,1,0
3389,2039419,7.3550359195,172,152,3.9226858238,3.4323500958,1128,8192,62872,5,0
80,956,7322.1757322176,72,92,3138.0753138075,4184.1004184101,148,8192,149,1,0
21,20,100000.0,40,20,50000.0,50000.0,0,26883,0,0,1
22,363959,120.8927379183,712,712,60.4463689591,60.4463689591,1976,26883,230,16,2
443,25,80000.0,40,0,80000.0,0.0,31,251,-1,0,0
443,243,12345.6790123457,60,0,12345.6790123457,0.0,77,257,-1,1,0
53487,32,62500.0,40,0,62500.0,0.0,0,261,-1,0,0
3389,2946806,5.0902570444,172,152,2.714803757,2.3754532874,1128,64240,62872,5,0
80,805,8695.6521739131,72,92,3726.7080745342,4968.9440993789,161,8192,149,1,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
443,65166507,0.4603591842,272,424,0.1994889798,0.2608702044,836,8192,239,9,0
53,402,4975.1243781095,8,8,2487.5621890547,2487.5621890547,36,-1,-1,0,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
51079,4975285,0.4019870218,40,0,0.4019870218,0.0,0,237,-1,0,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
50736,0,284000.753675517,40,0,0.0,0.0,0,5426,-1,0,0
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
22,4,500000.0,32,32,250000.0,250000.0,0,241,230,0,2
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
443,1182,2538.0710659899,60,0,2538.0710659899,0.0,77,258,-1,1,0
22,5,400000.0,32,32,200000.0,200000.0,0,241,230,0,2
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
22,311280,138.1392958108,712,680,70.6759187869,67.4633770239,1944,26883,230,16,2
22,326545,131.6816977752,680,712,64.3096663553,67.3720314199,1912,26883,230,16,2
22,373617,115.0911227273,744,648,61.5603679704,53.5307547569,1912,26883,230,16,2
443,60255080,0.5642677763,332,372,0.2655377771,0.2987299992,846,8192,180,7,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
80,81,24691.3580246914,40,0,24691.3580246914,0.0,0,278,-1,0,0
443,422,7109.0047393365,60,0,7109.0047393365,0.0,77,251,-1,1,0
22,8,250000.0,32,32,125000.0,125000.0,0,241,230,0,2
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
53,31382,127.4616021923,16,16,63.7308010962,63.7308010962,86,-1,-1,1,0
53,18723,106.8204881696,8,8,53.4102440848,53.4102440848,36,-1,-1,0,0
445,856741,14.0065667454,152,112,8.1704972681,5.8360694772,364,8192,259,4,0
53,43534,91.8822070106,16,16,45.9411035053,45.9411035053,84,-1,-1,1,0
3389,2457807,6.1030015782,168,148,3.2549341751,2.8480674032,1148,8192,62852,5,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
3389,2386615,6.2850522602,172,152,3.3520278721,2.9330243881,1144,64240,62856,5,0
3389,2602927,6.5311090169,212,152,3.8418288335,2.6892801834,1148,8192,62852,5,0
22,4,500000.0,32,32,250000.0,250000.0,0,241,230,0,2
53,1189,1682.0857863751,8,8,841.0428931876,841.0428931876,51,-1,-1,0,0
53,11386,175.6543123134,8,8,87.8271561567,87.8271561567,22,-1,-1,0,0
445,868385,12.6671925471,132,112,6.909377753,5.7578147941,455,8192,0,4,0
80,88,22727.2727272727,40,0,22727.2727272727,0.0,0,278,-1,0,0
53,4108,486.8549172347,8,8,243.4274586173,243.4274586173,49,-1,-1,0,0
53,964,2074.6887966805,8,8,1037.3443983403,1037.3443983403,38,-1,-1,0,0
3389,2853780,5.2561865315,172,152,2.8032994835,2.4528870481,1128,64240,62872,5,0
3389,6109105,3.110111874,252,152,1.9642811836,1.1458306904,1138,8192,62862,5,0
53,674,2967.3590504451,8,8,1483.6795252226,1483.6795252226,40,-1,-1,0,0
3389,18374279,1.0340541798,252,152,0.6530868504,0.3809673294,1128,8192,62872,5,0
50733,118,25423.7288135593,40,20,16949.1525423729,8474.5762711864,31,162,0,0,0
21,5,400000.0,40,20,200000.0,200000.0,0,26883,0,0,1
22,7,285714.285714286,32,32,142857.142857143,142857.142857143,0,241,230,0,2
50115,4212,474.8338081671,40,0,474.8338081671,0.0,0,31020,-1,0,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
53,24488,81.6726559948,8,8,40.8363279974,40.8363279974,44,-1,-1,0,0
22,7,285714.285714286,32,32,142857.142857143,142857.142857143,0,241,230,0,2
445,3402138,3.5271937823,152,112,2.0575297063,1.4696640759,364,8192,257,4,0
53,19685,101.6002032004,8,8,50.8001016002,50.8001016002,30,-1,-1,0,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
445,198335,20.1678977488,72,32,15.1259233116,5.0419744372,0,8192,8192,0,0
22,380990,110.2391138875,712,648,57.7442977506,52.4948161369,1912,26883,230,16,2
53008,22,90909.0909090909,20,20,45454.5454545455,45454.5454545455,0,136,256,0,0
22,5,400000.0,32,32,200000.0,200000.0,0,241,230,0,2
445,192176,20.8142536009,72,32,15.6106902006,5.2035634002,0,8192,8192,0,0
80,549,12750.4553734062,72,92,5464.4808743169,7285.9744990893,161,8192,149,1,0
53,24602,81.2942037233,8,8,40.6471018616,40.6471018616,52,-1,-1,0,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
53,25219,79.3052856973,8,8,39.6526428486,39.6526428486,47,-1,-1,0,0
80,5863635,1.3643414026,92,92,0.6821707013,0.6821707013,97,8192,141,1,0
53,18247,109.6070586946,8,8,54.8035293473,54.8035293473,35,-1,-1,0,0
443,71156,267.0189442914,212,192,140.5362864692,126.4826578223,540,8192,60,4,0
443,176,11363.6363636364,40,0,11363.6363636364,0.0,0,254,-1,0,0
53,133392,29.9868058054,16,16,14.9934029027,14.9934029027,66,-1,-1,1,0
7680,149,13422.8187919463,40,0,13422.8187919463,0.0,0,259,-1,0,0
3389,2460965,6.0951699841,168,148,3.2507573249,2.8444126593,1132,65535,62868,5,0
49710,16,125000.0,20,20,62500.0,62500.0,0,946,255,0,0
53,1783,1121.7049915872,8,8,560.8524957936,560.8524957936,34,-1,-1,0,0
21,6,333333.333333333,40,20,166666.666666667,166666.666666667,0,26883,0,0,1
3389,7906803,2.1500472441,212,152,1.264733673,0.8853135711,1138,8192,62862,5,0
53,25500,156.862745098,16,16,78.431372549,78.431372549,74,-1,-1,1,0
53,14450,138.4083044983,8,8,69.2041522491,69.2041522491,61,-1,-1,0,0
3389,2330982,6.4350561266,172,152,3.4320299342,3.0030261924,1148,8192,62852,5,0
3389,1668833,8.9883169856,172,152,4.793769059,4.1945479266,1144,8192,62856,5,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
53,671,2980.6259314456,8,8,1490.3129657228,1490.3129657228,44,-1,-1,0,0
53,401,4987.5311720698,8,8,2493.7655860349,2493.7655860349,37,-1,-1,0,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
53,929,2152.8525296017,8,8,1076.4262648009,1076.4262648009,32,-1,-1,0,0
80,911,7683.8638858397,72,92,3293.0845225028,4390.779363337,161,8192,149,1,0
3389,4071884,4.1749715856,212,152,2.4558656386,1.719105947,1138,8192,62862,5,0
54686,36,55555.5555555556,40,0,55555.5555555556,0.0,0,259,-1,0,0
445,1103496,9.9683188702,132,112,5.4372648383,4.5310540319,455,8192,0,4,0
22,13,153846.153846154,32,32,76923.0769230769,76923.0769230769,0,241,230,0,2
53,192538,20.7751197166,16,16,10.3875598583,10.3875598583,80,-1,-1,1,0
445,1278546,9.3856615249,152,112,5.4749692229,3.910692302,364,8192,256,4,0
53,47851,83.5928193768,16,16,41.7964096884,41.7964096884,76,-1,-1,1,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
3389,6747903,2.6674953686,232,152,1.6301360586,1.03735931,1148,8192,62852,5,0
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
3389,2789543,5.7357065297,192,152,3.226334923,2.5093716067,1128,8192,62872,5,0
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
22,331271,132.8217682804,712,712,66.4108841402,66.4108841402,1928,26883,230,16,2
53,1245,1606.4257028113,8,8,803.2128514056,803.2128514056,43,-1,-1,0,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
50291,18893,158.7889694596,40,20,105.8593129731,52.9296564865,38,123,0,0,0
80,103,19417.4757281553,40,0,19417.4757281553,0.0,0,278,-1,0,0
53,1094,1828.1535648995,8,8,914.0767824497,914.0767824497,34,-1,-1,0,0
22,383116,112.2375468527,744,648,60.0340366886,52.203510164,1960,26883,230,16,2
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
49865,57,52631.5789473684,60,0,52631.5789473684,0.0,31,980,-1,1,0
53,50025,79.96001999,16,16,39.980009995,39.980009995,82,-1,-1,1,0
445,770432,14.2777039375,132,112,7.7878385114,6.4898654262,455,8192,0,4,0
53,1370,1459.8540145985,8,8,729.9270072993,729.9270072993,37,-1,-1,0,0
80,54089062,0.0369760526,40,0,0.0369760526,0.0,0,279,-1,0,0
80,5594496,1.4299768916,92,92,0.7149884458,0.7149884458,97,8192,141,1,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
22,385643,108.9090168887,712,648,57.047580275,51.8614366137,1960,26883,230,16,2
53,15686,127.502231289,8,8,63.7511156445,63.7511156445,32,-1,-1,0,0
49504,27,74074.0740740741,20,20,37037.037037037,37037.037037037,0,1025,256,0,0
53,1368,1461.9883040936,8,8,730.9941520468,730.9941520468,46,-1,-1,0,0
443,117680664,0.5353470813,572,844,0.2379320361,0.2974150452,1392,8192,1047,15,0
22,375873,111.7398695836,712,648,58.5304078771,53.2094617065,1912,26883,230,16,2
22,7,285714.285714286,32,32,142857.142857143,142857.142857143,0,241,230,0,2
53,1078,1855.2875695733,8,8,927.6437847866,927.6437847866,35,-1,-1,0,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
80,5684874,1.4072431509,92,92,0.7036215754,0.7036215754,97,8192,141,1,0
22,367715,119.6578872224,712,712,59.8289436112,59.8289436112,1928,26883,230,16,2
80,115741629,0.2591980108,332,424,0.1382389391,0.1209590717,445,8192,172,12,0
80,116451422,0.2576181509,332,424,0.1373963471,0.1202218037,445,8192,172,12,0
53,990,2020.202020202,8,8,1010.101010101,1010.101010101,32,-1,-1,0,0
443,6596653,10.4598498663,512,888,3.7898006762,6.6700491901,2350,8192,6490,6,0
80,6607076,1.210823063,92,92,0.6054115315,0.6054115315,97,8192,141,1,0
