Dst Port,Flow Duration,Flow Pkts/s,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,PSH Flag Cnt,Init Fwd Win Byts,Fwd Act Data Pkts
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
445,202206,19.0,72,32,14.0,4.0,1,8192,0
53,93266,21.0,8,8,10.0,10.0,0,-1,0
22,389908,112.0,712,712,56.0,56.0,1,26883,16
3389,1963640,7.0,172,152,4.0,3.0,1,8192,5
443,979,2042.0,20,20,1021.0,1021.0,0,64333,0
3389,3515291,5.0,192,224,2.0,2.0,1,8192,6
80,851,8225.0,72,92,3525.0,4700.0,1,8192,1
53,461,4338.0,8,8,2169.0,2169.0,0,-1,0
80,54321725,0.0,40,0,0.0,0.0,0,279,0
50315,33,60606.0,40,0,60606.0,0.0,0,127,0
80,83,24096.0,40,0,24096.0,0.0,0,279,0
80,54687729,0.0,40,0,0.0,0.0,0,279,0
50378,12,166666.0,20,20,83333.0,83333.0,0,15544,0
22,5,400000.0,32,32,200000.0,200000.0,0,241,0
3389,2275801,6.0,172,152,3.0,3.0,1,64240,5
22,368512,124.0,776,712,65.0,59.0,1,26883,16
53,18234,109.0,8,8,54.0,54.0,0,-1,0
53,22419,89.0,8,8,44.0,44.0,0,-1,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
53,291,6872.0,8,8,3436.0,3436.0,0,-1,0
53,36325,55.0,8,8,27.0,27.0,0,-1,0
443,42540960,0.0,232,308,0.0,0.0,1,8192,5
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
3389,9864143,1.0,232,152,1.0,0.0,1,8192,5
52538,12,166666.0,20,20,83333.0,83333.0,0,288,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
53,2518,794.0,8,8,397.0,397.0,0,-1,0
55990,138,14492.0,40,0,14492.0,0.0,0,257,0
22,10,200000.0,32,32,100000.0,100000.0,0,241,0
22,5,400000.0,32,32,200000.0,200000.0,0,241,0
53,94495,42.0,16,16,21.0,21.0,0,-1,1
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
443,101542418,0.0,372,512,0.0,0.0,1,8192,12
21,14,142857.0,40,20,71428.0,71428.0,1,26883,0
445,102215559,0.0,52,20,0.0,0.0,0,253,0
22,375539,111.0,712,648,58.0,53.0,1,26883,16
3389,4556048,3.0,212,152,2.0,1.0,1,8192,5
445,2512233,5.0,164,132,2.0,2.0,1,8192,4
80,2597,2695.0,72,92,1155.0,1540.0,1,8192,1
21,19,105263.0,40,20,52631.0,52631.0,1,26883,0
5355,420829,4.0,16,0,4.0,0.0,0,-1,1
22,389963,107.0,712,648,56.0,51.0,1,26883,16
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
21,9,222222.0,40,20,111111.0,111111.0,1,26883,0
53,267,7490.0,8,8,3745.0,3745.0,0,-1,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
53,1298,1540.0,8,8,770.0,770.0,0,-1,0
53,1007,1986.0,8,8,993.0,993.0,0,-1,0
22,303389,141.0,680,712,69.0,72.0,1,26883,16
80,888,7882.0,72,92,3378.0,4504.0,1,8192,1
53,22072,90.0,8,8,45.0,45.0,0,-1,0
443,61680336,0.0,332,404,0.0,0.0,1,8192,9
53,420,4761.0,8,8,2380.0,2380.0,0,-1,0
53,12876,155.0,8,8,77.0,77.0,0,-1,0
80,83836434,0.0,292,316,0.0,0.0,1,8192,9
21,8,250000.0,40,20,125000.0,125000.0,1,26883,0
3389,5122839,3.0,224,216,1.0,1.0,1,8192,6
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
53,17806,112.0,8,8,56.0,56.0,0,-1,0
3389,2082373,8.0,192,184,4.0,3.0,1,8192,6
22,5,400000.0,32,32,200000.0,200000.0,0,241,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
443,116800183,0.0,392,528,0.0,0.0,1,8192,7
80,82,24390.0,40,0,24390.0,0.0,0,278,0
80,771,9079.0,72,92,3891.0,5188.0,1,8192,1
53,29314,136.0,16,16,68.0,68.0,0,-1,1
80,37806,158.0,72,68,79.0,79.0,1,8192,1
443,315,9523.0,60,0,9523.0,0.0,0,253,1
21,3,666666.0,40,20,333333.0,333333.0,1,26883,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
3389,2387108,6.0,168,148,3.0,2.0,1,8192,5
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,395598,108.0,744,648,58.0,50.0,1,26883,16
22,381873,115.0,776,648,62.0,52.0,1,26883,16
53,932,2145.0,8,8,1072.0,1072.0,0,-1,0
445,149504,26.0,72,32,20.0,6.0,1,8192,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
50604,45,44444.0,20,20,22222.0,22222.0,0,288,0
50622,43,46511.0,40,0,46511.0,0.0,0,180,0
53,309,6472.0,8,8,3236.0,3236.0,0,-1,0
53,1179,1696.0,8,8,848.0,848.0,0,-1,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
443,1351,2220.0,60,0,2220.0,0.0,0,258,1
60415,138,14492.0,40,0,14492.0,0.0,0,255,0
22,5,400000.0,32,32,200000.0,200000.0,0,241,0
443,55093036,0.0,160,120,0.0,0.0,0,63942,6
80,83,24096.0,40,0,24096.0,0.0,0,279,0
445,134387,29.0,72,32,22.0,7.0,1,8192,0
22,352293,122.0,680,712,59.0,62.0,1,26883,16
80,122,16393.0,40,0,16393.0,0.0,0,256,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
22,380365,115.0,776,648,63.0,52.0,1,26883,16
3389,5151941,3.0,204,184,1.0,1.0,1,8192,5
3389,1437093,10.0,172,152,5.0,4.0,1,8192,5
3389,1823248,8.0,168,148,4.0,3.0,1,8192,5
443,848,3537.0,60,0,3537.0,0.0,0,253,1
53,38568,103.0,16,16,51.0,51.0,0,-1,1
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
443,118867757,0.0,332,572,0.0,0.0,1,8192,8
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
80,83,24096.0,40,0,24096.0,0.0,0,278,0
53,50069,79.0,16,16,39.0,39.0,0,-1,1
22,19,105263.0,32,32,52631.0,52631.0,0,241,0
53,372,5376.0,8,8,2688.0,2688.0,0,-1,0
3389,11814806,1.0,244,172,0.0,0.0,1,8192,5
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
53,592,3378.0,8,8,1689.0,1689.0,0,-1,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
22,391781,107.0,712,648,56.0,51.0,1,26883,16
22,380359,115.0,712,712,57.0,57.0,1,26883,16
3389,2216046,6.0,172,152,3.0,3.0,1,8192,5
443,6012524,2.0,192,152,1.0,1.0,1,8192,3
53,17772,112.0,8,8,56.0,56.0,0,-1,0
22,376199,111.0,712,648,58.0,53.0,1,26883,16
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
50468,4949053,0.0,40,0,0.0,0.0,0,237,0
443,881,3405.0,60,0,3405.0,0.0,0,255,1
443,223,13452.0,60,0,13452.0,0.0,0,254,1
50498,19,105263.0,40,0,105263.0,0.0,0,127,0
22,319864,137.0,712,712,68.0,68.0,1,26883,16
80,94,21276.0,40,0,21276.0,0.0,0,278,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
80,5937931,1.0,92,92,0.0,0.0,1,8192,1
53,1662,1203.0,8,8,601.0,601.0,0,-1,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
21,5,400000.0,40,20,200000.0,200000.0,1,26883,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
3389,2400624,6.0,172,152,3.0,2.0,1,8192,5
3389,2417004,6.0,192,152,3.0,2.0,1,64240,5
53,608,3289.0,8,8,1644.0,1644.0,0,-1,0
53,98034,40.0,16,16,20.0,20.0,0,-1,1
443,116178845,0.0,452,524,0.0,0.0,1,8192,15
22,402788,109.0,712,712,54.0,54.0,1,26883,16
443,159,12578.0,40,0,12578.0,0.0,0,254,0
21,3,666666.0,40,20,333333.0,333333.0,1,26883,0
21,27,74074.0,40,20,37037.0,37037.0,1,26883,0
53,245,8163.0,8,8,4081.0,4081.0,0,-1,0
53,1244,1607.0,8,8,803.0,803.0,0,-1,0
22,377940,116.0,712,712,58.0,58.0,1,26883,16
22,380217,113.0,744,648,60.0,52.0,1,26883,16
50329,334,5988.0,40,0,5988.0,0.0,0,258,0
443,45437640,0.0,140,160,0.0,0.0,0,254,5
80,769,9102.0,72,92,3901.0,5201.0,1,8192,1
53,345,5797.0,8,8,2898.0,2898.0,0,-1,0
445,155813,12.0,52,0,12.0,0.0,0,251,0
5355,415600,4.0,16,0,4.0,0.0,0,-1,1
80,115751641,0.0,332,424,0.0,0.0,1,8192,12
3389,2637927,6.0,192,152,3.0,2.0,1,8192,5
80,53630556,0.0,40,0,0.0,0.0,0,279,0
22,379610,115.0,712,712,57.0,57.0,1,26883,16
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
53,1621,1233.0,8,8,616.0,616.0,0,-1,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
22,390041,117.0,776,712,61.0,56.0,1,26883,16
80,84,23809.0,40,0,23809.0,0.0,0,278,0
443,55468349,0.0,160,192,0.0,0.0,0,254,6
80,42286517,0.0,172,240,0.0,0.0,1,8192,5
50542,14417,208.0,40,20,138.0,69.0,0,31,0
22,377457,116.0,712,712,58.0,58.0,1,26883,16
80,117425262,0.0,432,824,0.0,0.0,1,8192,11
53,295,6779.0,8,8,3389.0,3389.0,0,-1,0
53,12313,162.0,8,8,81.0,81.0,0,-1,0
52566,15,133333.0,20,20,66666.0,66666.0,0,913,0
80,86,23255.0,40,0,23255.0,0.0,0,278,0
443,61223789,0.0,312,284,0.0,0.0,1,8192,9
53,260680,15.0,16,16,7.0,7.0,0,-1,1
53,27182,147.0,16,16,73.0,73.0,0,-1,1
53,32195,124.0,16,16,62.0,62.0,0,-1,1
22,372221,123.0,776,712,64.0,59.0,1,26883,16
21,7,285714.0,40,20,142857.0,142857.0,1,26883,0
50059,3,1000000.0,60,0,1000000.0,0.0,0,980,1
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
80,5863635,1.0,92,92,0.0,0.0,1,8192,1
21,3,666666.0,40,20,333333.0,333333.0,1,26883,0
53,80147,24.0,8,8,12.0,12.0,0,-1,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
443,5632584,1.0,132,92,1.0,0.0,1,8192,3
53,18378,108.0,8,8,54.0,54.0,0,-1,0
22,359795,122.0,712,712,61.0,61.0,1,26883,16
445,136568,29.0,72,32,21.0,7.0,1,8192,0
53,1344,1488.0,8,8,744.0,744.0,0,-1,0
445,1293592,9.0,152,112,5.0,3.0,1,8192,4
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
3389,1750059,8.0,172,152,4.0,3.0,1,8192,5
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
445,1350540,8.0,132,112,4.0,3.0,1,8192,4
80,53234344,0.0,40,0,0.0,0.0,0,279,0
53,1273,1571.0,8,8,785.0,785.0,0,-1,0
30592,37,54054.0,40,0,54054.0,0.0,0,257,0
22,364816,126.0,776,712,65.0,60.0,1,26883,16
3389,2488949,6.0,172,152,3.0,2.0,1,8192,5
53,45114,88.0,16,16,44.0,44.0,0,-1,1
53,2441,819.0,8,8,409.0,409.0,0,-1,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,358136,122.0,776,648,67.0,55.0,1,26883,16
22,375948,119.0,808,648,66.0,53.0,1,26883,16
3389,5944686,3.0,252,152,2.0,1.0,1,8192,5
21,4,500000.0,40,20,250000.0,250000.0,1,26883,0
3389,2206275,6.0,172,152,3.0,3.0,1,8192,5
49876,60,50000.0,40,20,33333.0,16666.0,0,946,0
53,17661,113.0,8,8,56.0,56.0,0,-1,0
443,3714793,5.0,192,232,2.0,2.0,1,8192,4
3389,2825611,5.0,172,152,2.0,2.0,1,64240,5
445,306552,13.0,72,32,9.0,3.0,1,8192,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,322376,136.0,712,712,68.0,68.0,1,26883,16
52512,11,181818.0,20,20,90909.0,90909.0,0,913,0
3389,1460531,10.0,172,152,5.0,4.0,1,8192,5
80,810,8641.0,72,92,3703.0,4938.0,1,8192,1
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
53,979,2042.0,8,8,1021.0,1021.0,0,-1,0
22,314048,140.0,712,712,70.0,70.0,1,26883,16
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
443,51080,313.0,192,152,176.0,137.0,1,8192,4
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
53,41959,47.0,8,8,23.0,23.0,0,-1,0
3389,2323292,6.0,172,152,3.0,3.0,1,8192,5
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
3389,2136988,7.0,172,152,3.0,3.0,1,8192,5
443,118237548,0.0,312,332,0.0,0.0,1,8192,8
80,209,9569.0,40,0,9569.0,0.0,0,253,0
80,95,21052.0,40,0,21052.0,0.0,0,278,0
80,104999341,0.0,240,220,0.0,0.0,0,63924,10
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
445,1709669,6.0,132,112,3.0,2.0,1,8192,4
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
21,18,111111.0,40,20,55555.0,55555.0,1,26883,0
80,17605330,0.0,132,104,0.0,0.0,1,8192,2
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
80,794,8816.0,72,92,3778.0,5037.0,1,8192,1
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
80,1274,5494.0,72,92,2354.0,3139.0,1,8192,1
443,56045,321.0,192,192,160.0,160.0,1,8192,4
443,19,105263.0,40,0,105263.0,0.0,0,251,0
53,1997,1001.0,8,8,500.0,500.0,0,-1,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
80,3420,584.0,40,0,584.0,0.0,0,278,0
443,30328,98.0,20,40,32.0,65.0,0,251,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
80,822,8515.0,72,92,3649.0,4866.0,1,8192,1
53,79479,50.0,16,16,25.0,25.0,0,-1,1
53,407,4914.0,8,8,2457.0,2457.0,0,-1,0
443,118791273,0.0,352,812,0.0,0.0,1,8192,8
80,837,8363.0,72,92,3584.0,4778.0,1,8192,1
53,452,4424.0,8,8,2212.0,2212.0,0,-1,0
5172,88457336,0.0,40,0,0.0,0.0,0,64000,0
22,389200,113.0,776,648,61.0,51.0,1,26883,16
22,354096,124.0,712,712,62.0,62.0,1,26883,16
21,4,500000.0,40,20,250000.0,250000.0,1,26883,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
80,41877935,0.0,172,240,0.0,0.0,1,8192,5
443,1599,1876.0,60,0,1876.0,0.0,0,251,1
53,268,7462.0,8,8,3731.0,3731.0,0,-1,0
80,115153027,0.0,332,424,0.0,0.0,1,8192,12
80,53604406,0.0,40,0,0.0,0.0,0,279,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
53,348,5747.0,8,8,2873.0,2873.0,0,-1,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
443,479,6263.0,60,0,6263.0,0.0,0,254,1
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
50839,36,55555.0,20,20,27777.0,27777.0,0,507,0
53,720,2777.0,8,8,1388.0,1388.0,0,-1,0
21,20,100000.0,40,20,50000.0,50000.0,1,26883,0
3389,2284648,6.0,172,152,3.0,3.0,1,64240,5
21,18,111111.0,40,20,55555.0,55555.0,1,26883,0
80,32252162,0.0,172,196,0.0,0.0,1,8192,4
443,718,4178.0,60,0,4178.0,0.0,0,301,1
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
445,725525,15.0,132,112,8.0,6.0,1,8192,4
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
3389,2345632,6.0,172,152,3.0,2.0,1,8192,5
53,23934,83.0,8,8,41.0,41.0,0,-1,0
53,297,6734.0,8,8,3367.0,3367.0,0,-1,0
53,324,6172.0,8,8,3086.0,3086.0,0,-1,0
53,1588,1259.0,8,8,629.0,629.0,0,-1,0
21,4,500000.0,40,20,250000.0,250000.0,1,26883,0
3389,6692682,2.0,212,152,1.0,1.0,1,8192,5
443,53983754,0.0,100,20,0.0,0.0,0,2246,2
22,357376,117.0,712,648,61.0,55.0,1,26883,16
3389,2212583,6.0,172,152,3.0,3.0,1,8192,5
21,5,400000.0,40,20,200000.0,200000.0,1,26883,0
5355,420721,4.0,16,0,4.0,0.0,0,-1,1
53,97953,40.0,16,16,20.0,20.0,0,-1,1
53,1030,1941.0,8,8,970.0,970.0,0,-1,0
53,827,2418.0,8,8,1209.0,1209.0,0,-1,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
80,53640728,0.0,40,0,0.0,0.0,0,279,0
80,5913689,1.0,92,92,0.0,0.0,1,8192,1
3389,1646034,9.0,172,152,4.0,4.0,1,8192,5
51546,19,105263.0,20,20,52631.0,52631.0,0,946,0
3389,4402107,3.0,188,168,2.0,1.0,1,65535,5
22,400086,104.0,712,648,54.0,49.0,1,26883,16
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
22,380776,112.0,744,648,60.0,52.0,1,26883,16
53,380,5263.0,8,8,2631.0,2631.0,0,-1,0
53,266,7518.0,8,8,3759.0,3759.0,0,-1,0
22,5,400000.0,32,32,200000.0,200000.0,0,241,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
80,5237404,0.0,72,32,0.0,0.0,1,8192,0
3389,1262185,11.0,172,152,6.0,5.0,1,8192,5
53,342,5847.0,8,8,2923.0,2923.0,0,-1,0
80,6227691,1.0,92,92,0.0,0.0,1,8192,1
22,379727,115.0,712,712,57.0,57.0,1,26883,16
445,182149,21.0,72,32,16.0,5.0,1,8192,0
53,32371,123.0,16,16,61.0,61.0,0,-1,1
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
80,54195397,0.0,40,0,0.0,0.0,0,279,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
21,19,105263.0,40,20,52631.0,52631.0,1,26883,0
443,5373279,2.0,172,132,1.0,1.0,1,8192,3
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
53,343,5830.0,8,8,2915.0,2915.0,0,-1,0
443,16330969,4.0,352,1140,1.0,3.0,1,8192,6
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
21,4,500000.0,40,20,250000.0,250000.0,1,26883,0
80,5299460,0.0,72,32,0.0,0.0,1,8192,0
5355,435945,4.0,16,0,4.0,0.0,0,-1,1
22,353328,124.0,712,712,62.0,62.0,1,26883,16
3389,5390625,3.0,204,204,1.0,1.0,1,8192,5
53,17956,111.0,8,8,55.0,55.0,0,-1,0
67,550,3636.0,8,8,1818.0,1818.0,0,-1,0
53,257,7782.0,8,8,3891.0,3891.0,0,-1,0
53,1632,1225.0,8,8,612.0,612.0,0,-1,0
21,18,111111.0,40,20,55555.0,55555.0,1,26883,0
80,95,21052.0,40,0,21052.0,0.0,0,278,0
53,18207,109.0,8,8,54.0,54.0,0,-1,0
49802,365,10958.0,60,20,8219.0,2739.0,0,1023,1
443,60846788,0.0,324,424,0.0,0.0,1,8192,9
3389,2028739,7.0,172,152,3.0,3.0,1,8192,5
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
443,119654839,6.0,5292,9412,2.0,3.0,1,8192,44
3389,7934287,2.0,224,236,1.0,1.0,1,8192,6
54642,88449486,0.0,40,0,0.0,0.0,0,64000,0
443,14836782,2.0,332,352,1.0,1.0,1,8192,8
22,334583,131.0,712,712,65.0,65.0,1,26883,16
51479,17,117647.0,20,20,58823.0,58823.0,0,197,0
21,19,105263.0,40,20,52631.0,52631.0,1,26883,0
53,303,6600.0,8,8,3300.0,3300.0,0,-1,0
53,363565,16.0,24,24,8.0,8.0,0,-1,2
53,537,3724.0,8,8,1862.0,1862.0,0,-1,0
22,365216,120.0,712,712,60.0,60.0,1,26883,16
443,5653878,2.0,192,152,1.0,1.0,1,8192,3
80,4654833,1.0,92,92,0.0,0.0,1,8192,1
53,11764,170.0,8,8,85.0,85.0,0,-1,0
443,116941306,0.0,472,524,0.0,0.0,1,8192,16
3389,2205667,6.0,172,152,3.0,3.0,1,8192,5
22,361685,121.0,712,712,60.0,60.0,1,26883,16
53,51719,77.0,16,16,38.0,38.0,0,-1,1
3389,5052700,3.0,204,184,1.0,1.0,1,8192,5
22,374443,117.0,808,616,66.0,50.0,1,26883,16
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,383684,114.0,712,712,57.0,57.0,1,26883,16
80,116451422,0.0,332,424,0.0,0.0,1,8192,12
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
3389,7407755,2.0,212,152,1.0,0.0,1,8192,5
443,110357617,0.0,240,384,0.0,0.0,0,254,11
443,224,13392.0,60,0,13392.0,0.0,0,258,1
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
53,301,6644.0,8,8,3322.0,3322.0,0,-1,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
53,32327,123.0,16,16,61.0,61.0,0,-1,1
53,289919,13.0,16,16,6.0,6.0,0,-1,1
21,5,400000.0,40,20,200000.0,200000.0,1,26883,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
53,877,2280.0,8,8,1140.0,1140.0,0,-1,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
80,831,8423.0,72,92,3610.0,4813.0,1,8192,1
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
445,1661836,9.0,232,112,6.0,3.0,1,8192,4
22,382531,109.0,712,648,57.0,52.0,1,26883,16
3389,2128164,8.0,232,152,5.0,3.0,1,8192,5
53,29453,135.0,16,16,67.0,67.0,0,-1,1
443,341,8797.0,60,0,8797.0,0.0,0,258,1
53,321,6230.0,8,8,3115.0,3115.0,0,-1,0
80,6400281,1.0,92,92,0.0,0.0,1,8192,1
80,54704754,0.0,40,0,0.0,0.0,0,279,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
3389,1675954,8.0,172,152,4.0,4.0,1,8192,5
80,87690,79.0,92,72,45.0,34.0,1,8192,1
53,66593,60.0,16,16,30.0,30.0,0,-1,1
3389,2325456,8.0,212,204,4.0,3.0,1,8192,7
53,278,7194.0,8,8,3597.0,3597.0,0,-1,0
3389,1616609,11.0,192,204,5.0,5.0,1,8192,6
22,203009,216.0,712,712,108.0,108.0,1,26883,16
22,397918,108.0,712,680,55.0,52.0,1,26883,16
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
80,85,23529.0,40,0,23529.0,0.0,0,279,0
80,738,9485.0,72,92,4065.0,5420.0,1,8192,1
53,1124,1779.0,8,8,889.0,889.0,0,-1,0
53,903,2214.0,8,8,1107.0,1107.0,0,-1,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
53,4285871,0.0,16,16,0.0,0.0,0,-1,1
443,36137,304.0,112,132,138.0,166.0,1,8192,3
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
443,15144352,1.0,192,424,0.0,1.0,1,8192,4
53,324,6172.0,8,8,3086.0,3086.0,0,-1,0
50355,32,62500.0,20,20,31250.0,31250.0,0,1026,0
3389,3621787,5.0,192,244,2.0,3.0,1,8192,6
22,344362,136.0,808,712,72.0,63.0,1,26883,16
445,1752742,6.0,148,108,3.0,2.0,1,8192,4
53,870,2298.0,8,8,1149.0,1149.0,0,-1,0
53,152660,26.0,16,16,13.0,13.0,0,-1,1
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,396484,105.0,712,648,55.0,50.0,1,26883,16
53,786,2544.0,8,8,1272.0,1272.0,0,-1,0
3389,63939623,0.0,252,152,0.0,0.0,1,8192,5
53,734,2724.0,8,8,1362.0,1362.0,0,-1,0
443,117009857,10.0,8232,16692,3.0,7.0,1,8192,19
21,20,100000.0,40,20,50000.0,50000.0,1,26883,0
3389,1358486,11.0,172,152,5.0,5.0,1,8192,5
443,58881449,0.0,232,252,0.0,0.0,1,8192,5
53,290,6896.0,8,8,3448.0,3448.0,0,-1,0
53,1654,1209.0,8,8,604.0,604.0,0,-1,0
22,11,181818.0,32,32,90909.0,90909.0,0,241,0
3389,2635852,8.0,232,256,4.0,4.0,1,8192,8
445,789255,15.0,152,112,8.0,6.0,1,8192,4
53,356,5617.0,8,8,2808.0,2808.0,0,-1,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
53,922,2169.0,8,8,1084.0,1084.0,0,-1,0
443,60888663,0.0,272,384,0.0,0.0,1,8192,8
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
53,952,2100.0,8,8,1050.0,1050.0,0,-1,0
21,5,400000.0,40,20,200000.0,200000.0,1,26883,0
53,331,6042.0,8,8,3021.0,3021.0,0,-1,0
53,35212,113.0,16,16,56.0,56.0,0,-1,1
22,396616,105.0,712,648,55.0,50.0,1,26883,16
22,329396,133.0,712,712,66.0,66.0,1,26883,16
80,53643322,0.0,40,0,0.0,0.0,0,279,0
3389,5895826,3.0,252,152,2.0,1.0,1,8192,5
53,1017,1966.0,8,8,983.0,983.0,0,-1,0
443,186,16129.0,60,0,16129.0,0.0,0,258,1
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
53,102850,38.0,16,16,19.0,19.0,0,-1,1
443,511,5870.0,60,0,5870.0,0.0,0,254,1
80,876,7990.0,72,92,3424.0,4566.0,1,8192,1
80,137,14598.0,40,0,14598.0,0.0,0,256,0
443,448,6696.0,60,0,6696.0,0.0,0,258,1
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
21,3,666666.0,40,20,333333.0,333333.0,1,26883,0
21,17,117647.0,40,20,58823.0,58823.0,1,26883,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
22,5,400000.0,32,32,200000.0,200000.0,0,241,0
53,254,7874.0,8,8,3937.0,3937.0,0,-1,0
80,6159745,1.0,92,92,0.0,0.0,1,8192,1
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
51644,71,28169.0,20,20,14084.0,14084.0,0,1021,0
3389,2463866,6.0,192,152,3.0,2.0,1,8192,5
49888,45,44444.0,20,20,22222.0,22222.0,0,513,0
22,376033,124.0,808,712,66.0,58.0,1,26883,16
51212,1684,1187.0,40,0,1187.0,0.0,0,123,0
445,542243,20.0,132,112,11.0,9.0,1,8192,4
53,1063,1881.0,8,8,940.0,940.0,0,-1,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
53,767,2607.0,8,8,1303.0,1303.0,0,-1,0
22,390169,107.0,712,648,56.0,51.0,1,26883,16
80,54613564,0.0,40,0,0.0,0.0,0,279,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
53,381,5249.0,8,8,2624.0,2624.0,0,-1,0
52680,131,30534.0,60,20,22900.0,7633.0,0,1013,1
445,1528158,9.0,168,160,5.0,4.0,1,8192,5
